Scenario	Replication	[CycleTime].SampleAverage/1[min]		[LastPatientMonday].SampleAverage		Overtime		[LastPatientTuesday].SampleAverage		Overtime		[LastPatientWednesday].SampleAverage		Overtime		[LastPatientThursday].SampleAverage		Overtime		[LastPatientFriday].SampleAverage		Overtime		[TransportToLab].WorkingTime/[TransportToLab].TotalTime		[FillForm].WorkingTime/[FillForm].TotalTime		[TakeX-ray].WorkingTime/[TakeX-ray].TotalTime		[DevelopX-Ray].WorkingTime/[DevelopX-Ray].TotalTime		[Inspection].WorkingTime/[Inspection].TotalTime		[TransportToWard].WorkingTime/[TransportToWard].TotalTime		[Orderly1].WorkingTime/[Orderly1].TotalTime		[Orderly2].WorkingTime/[Orderly2].TotalTime		[Orderly3].WorkingTime/[Orderly3].TotalTime		[Orderly4].WorkingTime/[Orderly4].TotalTime		[X-RayTech1].WorkingTime/[X-RayTech1].TotalTime		[X-RayTech2].WorkingTime/[X-RayTech2].TotalTime		[X-RayTech3].WorkingTime/[X-RayTech3].TotalTime		[X-RayTech4].WorkingTime/[X-RayTech4].TotalTime		[X-RayTech5].WorkingTime/[X-RayTech5].TotalTime		[X-RayTech6].WorkingTime/[X-RayTech6].TotalTime		[X-RayRoom1].WorkingTime/[X-RayRoom1].TotalTime		[X-RayRoom2].WorkingTime/[X-RayRoom2].TotalTime		[X-RayRoom3].WorkingTime/[X-RayRoom3].TotalTime		[X-RayRoom4].WorkingTime/[X-RayRoom4].TotalTime		[DRTech1].WorkingTime/[DRTech1].TotalTime		[DRTech2].WorkingTime/[DRTech2].TotalTime		[DRTech3].WorkingTime/[DRTech3].TotalTime		[DRTech4].WorkingTime/[DRTech4].TotalTime		[DRTech5].WorkingTime/[DRTech5].TotalTime		[DarkRoom1].WorkingTime/[DarkRoom1].TotalTime		[DarkRoom2].WorkingTime/[DarkRoom2].TotalTime		[DarkRoom3].WorkingTime/[DarkRoom3].TotalTime		[DarkRoom4].WorkingTime/[DarkRoom4].TotalTime		[InMonday].SampleAverage		[InTuesday].SampleAverage		[InWednesday].SampleAverage		[InThursday].SampleAverage		[InFriday].SampleAverage		[OutMonday].SampleAverage		[OutTuesday].SampleAverage		[OutWednesday].SampleAverage		[OutThursday].SampleAverage		[OutFriday].SampleAverage		[TransportLabQueue].QueueLengthAverage		[WaitingArea].QueueLengthAverage		[WaitingX-Ray].QueueLengthAverage		[WaitingDevelop].QueueLengthAverage		[InspectionQueue].QueueLengthAverage		[ReturnQueue].QueueLengthAverage		[AvgQueueLength].Value		([TransportLabQueue].AverageQueueTime+[WaitingArea].AverageQueueTime+[WaitingX-Ray].AverageQueueTime+[WaitingDevelop].AverageQueueTime+[InspectionQueue].AverageQueueTime+[ReturnQueue].AverageQueueTime)/1[min]		[PatientEnterPhysiciansOffice].NumberAdded	
1	436	92.64635795		810.2500211		90.25002108		2245.534245		85.53424465		3750.47625		150.4762495		5135.08223		95.08223012		6602.408297		122.4082973		0.470441674		0.379912429		0.52898629		0.538067853		0.255415377		0.486583452		0.526251584		0.526849899		0.514087432		0.484629467		0.407572847		0.421835355		0.40288913		0.407691777		0.413562868		0.419082426		0.41710692		0.410000408		0.410983984		0.402538261		0.426455848		0.419975046		0.424982715		0.426767619		0.4214451		0.4589504		0.459634083		0.458710104		0.457574292		3.604166667		3.458333333		3.979166667		3.270833333		3.291666667		3.604166667		3.458333333		3.979166667		3.270833333		3.291666667		1.581940125		0.032332363		0.203141545		0.848937785		0.083023312		1.823135939		4.489487757		36.84628222		840	
1	437	106.573464		799.5884203		79.5884203		2248.122949		88.1229493		3770.399067		170.3990673		5216.229884		176.2298836		6618.528142		138.5281419		0.472438218		0.398172609		0.54439696		0.560699468		0.287921029		0.513576917		0.571771861		0.557911203		0.540943245		0.522751343		0.432049681		0.443131261		0.437494976		0.432946817		0.43536884		0.432684228		0.42604131		0.437446828		0.428492796		0.428693647		0.475660476		0.462896723		0.476024084		0.46469315		0.453804384		0.504322687		0.503280512		0.506430217		0.505972118		3.729166667		3.666666667		3.854166667		3.770833333		3.625		3.729166667		3.666666667		3.854166667		3.770833333		3.625		3.066806312		0.054838764		0.307415012		1.67392963		0.125985742		1.27683749		6.379827208		48.35492905		890	
1	438	113.0386116		874.7103725		154.7103725		2305.840599		145.8405992		3697.855212		97.85521232		5187.932697		147.9326972		6659.410642		179.4106419		0.498072339		0.399980456		0.55940247		0.567686073		0.289446994		0.519443184		0.567198775		0.572630056		0.556481207		0.540469344		0.446335312		0.434549788		0.444745258		0.436560023		0.429118771		0.438780204		0.43815726		0.434787129		0.417872308		0.432906973		0.467862439		0.473981425		0.473017907		0.474267527		0.469133097		0.510871199		0.514377882		0.504097487		0.506763296		4.0625		3.8125		3.354166667		3.875		3.9375		4.0625		3.8125		3.354166667		3.875		3.9375		3.935171712		0.034398841		0.193741264		1.226631925		0.11472762		1.994913646		7.384857389		56.31048254		909	
1	439	107.054544		892.7053608		172.7053608		2382.192328		222.1923283		3694.676938		94.6769379		5170.761426		130.7614256		6576.135072		96.13507163		0.474128293		0.383947692		0.541017048		0.553320249		0.280569963		0.49939522		0.5589687		0.532253285		0.518000598		0.500415243		0.418273932		0.415398033		0.416429029		0.427664998		0.415523774		0.414222606		0.413915403		0.409357571		0.410344971		0.410714718		0.444786265		0.448549756		0.449665435		0.450686648		0.442256255		0.48193796		0.477848646		0.486784567		0.478342965		3.916666667		3.729166667		3.125		3.5		3.583333333		3.916666667		3.729166667		3.125		3.5		3.583333333		2.789886193		0.040699618		0.213276177		1.183327317		0.105566369		1.938613061		6.165802367		49.83227233		852	
1	440	127.1941169		868.8009455		148.8009455		2379.271355		219.2713546		3718.133848		118.1338478		5170.425937		130.4259374		6640.723863		160.7238631		0.485971514		0.399768645		0.546740899		0.561075506		0.287014095		0.512591885		0.5809263		0.554717782		0.547077902		0.535301603		0.435098503		0.428356056		0.437653472		0.437385486		0.430525563		0.428334937		0.428350478		0.424090927		0.437287493		0.423984382		0.459630443		0.46583104		0.465701065		0.464092169		0.463660567		0.503170649		0.505078803		0.498672428		0.498915188		3.9375		4.1875		3.145833333		3.416666667		3.875		3.9375		4.1875		3.145833333		3.416666667		3.875		3.800260598		0.057177674		0.432201236		2.527840757		0.152940191		2.047981662		8.865461928		66.93616755		886	
1	441	105.4951221		895.7661466		175.7661466		2396.287873		236.2878733		3680.727227		80.72722653		5119.489636		79.48963583		6603.705594		123.7055942		0.507569101		0.413325643		0.558954339		0.564804428		0.286173817		0.526004103		0.570536787		0.561498644		0.541475886		0.538668122		0.430175754		0.428541836		0.434671614		0.432543848		0.443432522		0.439363431		0.425734101		0.428228513		0.422130738		0.422773577		0.475168544		0.453159029		0.463742019		0.462032658		0.458246889		0.495486515		0.495179517		0.499315216		0.502552634		4		4.3125		3.604166667		3.354166667		3.875		4		4.3125		3.604166667		3.354166667		3.875		3.293123895		0.040653561		0.184294084		0.723341071		0.124375046		2.340063758		6.581476369		50.95534343		914	
1	442	109.8141642		870.3699991		150.3699991		2289.512034		129.5120336		3691.560594		91.560594		5151.231998		111.2319979		6680.753712		200.7537116		0.493829833		0.405921643		0.544794234		0.558874388		0.280649205		0.521139898		0.568211521		0.545568605		0.543627902		0.527511331		0.441109585		0.429746288		0.442444429		0.443674933		0.427741282		0.432933966		0.437868635		0.425883469		0.425262125		0.4353681		0.466901518		0.464455122		0.476627105		0.468503373		0.465025774		0.51048322		0.514867073		0.507195246		0.499230501		3.666666667		3.916666667		3.604166667		3.666666667		3.979166667		3.666666667		3.916666667		3.604166667		3.666666667		3.979166667		3.445589099		0.042831986		0.235956119		1.239611531		0.130437157		1.930847249		6.894835984		53.07871848		899	
1	443	115.8285191		886.2796214		166.2796214		2295.963038		135.9630385		3714.929333		114.9293326		5182.756447		142.7564471		6645.482283		165.4822826		0.489111726		0.404542194		0.547978699		0.556767549		0.274703669		0.516213859		0.574401158		0.5490789		0.542290567		0.528509969		0.43597729		0.43654153		0.437300688		0.437779857		0.431190006		0.436599081		0.436062744		0.432197908		0.432061761		0.429833585		0.451818143		0.450380348		0.451517353		0.447566285		0.459411828		0.487306514		0.487997842		0.490947027		0.489077642		4.041666667		3.520833333		3.604166667		3.75		3.770833333		4.041666667		3.520833333		3.604166667		3.75		3.770833333		4.598061461		0.040131347		0.207266474		1.038027708		0.111001616		1.734312731		7.617799721		59.81952173		892	
1	444	128.7039181		839.0951891		119.0951891		2373.196827		213.196827		3704.845562		104.8455619		5220.347234		180.347234		6705.378912		225.378912		0.485352445		0.396975563		0.560552243		0.568766736		0.281431365		0.514426209		0.568001169		0.552898171		0.530218294		0.507372267		0.432476995		0.431839818		0.42592289		0.427062556		0.439070276		0.420348687		0.432054903		0.42043474		0.418421021		0.418019541		0.454795031		0.468504391		0.456055684		0.465143583		0.454447419		0.504504151		0.49230955		0.497952456		0.494562075		3.416666667		4.125		3.333333333		3.416666667		4.354166667		3.416666667		4.125		3.333333333		3.416666667		4.354166667		5.150008027		0.043221709		0.253094653		1.16234417		0.121089246		2.59886934		9.207537898		72.34949733		890	
1	445	119.6555867		889.2413121		169.2413121		2310.779893		150.779893		3704.951085		104.9510855		5229.262897		189.2628972		6627.301789		147.3017893		0.48214285		0.399759542		0.559396331		0.569147393		0.281501695		0.514066198		0.572306283		0.553849603		0.537089379		0.520811174		0.444790845		0.434009548		0.435637085		0.43947669		0.431991812		0.432575761		0.437910127		0.431096475		0.443406385		0.431852771		0.449474277		0.460373521		0.458517512		0.461894713		0.467610899		0.503251191		0.496856288		0.494801049		0.495439041		4.0625		3.6875		3.125		3.833333333		3.708333333		4.0625		3.6875		3.125		3.833333333		3.708333333		3.025449571		0.070341067		0.672289568		2.269470758		0.159039359		1.792957127		7.830508093		58.99660645		879	
1	446	125.7804362		856.6294093		136.6294093		2288.013742		128.0137419		3729.475455		129.4754552		5169.39298		129.3929796		6746.764256		266.7642563		0.505132479		0.425682881		0.561373926		0.570876603		0.301066916		0.527438449		0.589816895		0.57267895		0.56056642		0.54079323		0.458593989		0.451934177		0.453661733		0.453722495		0.460643794		0.453745863		0.45183542		0.448293805		0.458795974		0.450901767		0.478437093		0.489601607		0.476376475		0.481360613		0.473286896		0.516130656		0.519676171		0.513252455		0.520247972		3.6875		3.916666667		3.791666667		3.6875		4.229166667		3.6875		3.916666667		3.791666667		3.6875		4.229166667		4.668013329		0.071179035		0.358566054		1.832507839		0.182427625		2.089328654		9.019594911		66.98511645		922	
1	447	127.4388763		865.3491577		145.3491577		2344.944986		184.9449864		3956.731631		356.7316314		5212.110314		172.1103137		6602.530977		122.5309766		0.500134352		0.41919107		0.572996628		0.590708813		0.302400185		0.532574765		0.602456607		0.572524339		0.555457057		0.53551037		0.442780661		0.445183977		0.448550244		0.446463256		0.443144216		0.450784372		0.429041507		0.439333114		0.440577655		0.434835728		0.485739069		0.483594576		0.494026518		0.489250678		0.483786583		0.528496941		0.52557791		0.52590017		0.524395987		3.708333333		3.895833333		4.4375		3.5625		3.75		3.708333333		3.895833333		4.4375		3.5625		3.75		5.022791229		0.052406038		0.288700814		1.80054717		0.135151428		2.173991573		9.338436824		69.42391902		924	
1	448	125.3963147		993.4271207		273.4271207		2273.45898		113.4589797		3688.399902		88.39990198		5149.445594		109.4455945		6666.954115		186.954115		0.483161127		0.409362308		0.547825374		0.571264705		0.30121238		0.520270286		0.5854369		0.549843815		0.551482645		0.538069522		0.451331156		0.445302324		0.446518214		0.442205778		0.4395334		0.452110708		0.44031076		0.448196868		0.429623784		0.443638457		0.481505671		0.485367869		0.474316108		0.473868522		0.466445903		0.516085599		0.513449173		0.515362363		0.514503544		4.270833333		3.708333333		3.333333333		3.5625		4.0625		4.270833333		3.708333333		3.333333333		3.5625		4.0625		4.75916105		0.063312891		0.371463691		2.214193951		0.145288395		1.401257631		8.809389215		65.7929853		904	
1	449	108.9647334		891.8297385		171.8297385		2311.901655		151.9016547		3709.967822		109.9678218		5161.284309		121.2843093		6624.126554		144.1265545		0.4945772		0.410707877		0.550347405		0.563855817		0.29354484		0.523558938		0.57742856		0.564625499		0.564708847		0.550418203		0.440508948		0.439706423		0.436219236		0.443601538		0.443843998		0.444480537		0.432806461		0.433848233		0.431467312		0.435581264		0.47066351		0.465974456		0.484293133		0.472373035		0.462765495		0.515907562		0.507337905		0.510548736		0.503652593		4		3.75		3.791666667		3.770833333		3.895833333		4		3.75		3.791666667		3.770833333		3.895833333		3.571109042		0.048072167		0.236096919		1.345384466		0.130356696		1.747800297		6.94846289		52.36828671		917	
1	450	113.9022372		892.5004125		172.5004125		2326.867457		166.867457		3753.425989		153.4259887		5165.113911		125.1139113		6561.621386		81.62138555		0.489447795		0.404139439		0.553347672		0.559205439		0.288296078		0.512283242		0.577677722		0.545994377		0.54130146		0.530177662		0.434388765		0.441095286		0.44366676		0.434865437		0.450593922		0.440818118		0.439567233		0.439509211		0.435768763		0.437530905		0.484997906		0.471092344		0.461752308		0.474100841		0.4748056		0.51350926		0.510564977		0.511556059		0.519128998		3.9375		3.770833333		3.875		3.791666667		3.479166667		3.9375		3.770833333		3.875		3.791666667		3.479166667		3.250569069		0.048489629		0.272039217		1.724071875		0.123784889		2.070892412		7.366062202		55.54266829		900	
1	451	99.38325339		852.6927988		132.6927988		2268.891787		108.891787		3694.731177		94.73117668		5128.068761		88.06876112		6599.526533		119.5265329		0.467528439		0.378747494		0.517092792		0.529880505		0.259993381		0.493865447		0.523891268		0.545906661		0.494675423		0.50992109		0.403089161		0.404543648		0.402134618		0.406822918		0.402675307		0.407642992		0.404117164		0.397133731		0.401365599		0.384512015		0.434134836		0.418278276		0.437734297		0.424834282		0.424510365		0.466283402		0.460643631		0.46286622		0.461286693		3.854166667		3.541666667		3.604166667		3.270833333		3.520833333		3.854166667		3.541666667		3.604166667		3.270833333		3.520833333		2.424053835		0.033448051		0.178805086		0.789179752		0.078142024		1.992966292		5.418453016		44.56505281		849	
1	452	117.0407257		822.9518564		102.9518564		2323.310964		163.3109643		3781.035399		181.0353989		5115.803748		75.80374835		6606.339093		126.3390926		0.479475434		0.404008201		0.541102449		0.549058072		0.26724586		0.501244021		0.56316202		0.544322686		0.535379701		0.522943575		0.424723816		0.418115299		0.423530894		0.423442299		0.417151881		0.423144672		0.406354171		0.415878683		0.423380439		0.412790902		0.435806177		0.455380641		0.45099301		0.443537087		0.446071651		0.488469715		0.488732311		0.480861298		0.484115647		3.8125		3.8125		3.895833333		3.3125		3.895833333		3.8125		3.8125		3.895833333		3.3125		3.895833333		4.186397798		0.043091593		0.274687947		1.687249451		0.109338503		1.737629005		7.929055794		60.90245123		894	
1	453	144.3116773		830.2896331		110.2896331		2366.955508		206.9555084		3872.456748		272.4567475		5162.342922		122.342922		6679.684092		199.6840915		0.509469684		0.425198013		0.575565063		0.588189623		0.294062697		0.529766697		0.579905228		0.588227079		0.556554401		0.553114019		0.460353419		0.463763458		0.441486969		0.453152434		0.445904895		0.458467397		0.454953609		0.445138687		0.44860587		0.444225868		0.478957038		0.482244718		0.480126811		0.478682662		0.477089731		0.515234254		0.521966129		0.517581139		0.518483248		3.625		4.104166667		4.3125		3.541666667		3.958333333		3.625		4.104166667		4.3125		3.541666667		3.958333333		8.052506679		0.046265008		0.259043895		1.06995448		0.141602615		2.197986482		11.62575654		87.95836804		933	
1	454	125.4911898		798.6179068		78.61790683		2347.546802		187.5468017		3816.799925		216.7999247		5159.060377		119.0603769		6643.232409		163.2324091		0.499894171		0.415832703		0.554241043		0.564771168		0.291002252		0.537619342		0.571124009		0.575335596		0.566968162		0.544492751		0.447614559		0.443541203		0.445192995		0.445604345		0.448906923		0.445636403		0.442842449		0.435003577		0.443393984		0.443372285		0.47555363		0.463915067		0.471705092		0.481761239		0.472075479		0.51195135		0.513277878		0.512140677		0.514954166		3.520833333		4.0625		4.229166667		3.395833333		4.083333333		3.520833333		4.0625		4.229166667		3.395833333		4.083333333		4.990791134		0.044411639		0.277019397		1.880752108		0.142695982		1.885746473		9.07872075		67.70396326		921	
1	455	119.2654233		820.7117117		100.7117117		2275.250729		115.2507287		3786.099638		186.0996379		5141.861988		101.8619884		6691.191071		211.1910708		0.484687492		0.402389659		0.54707276		0.560640561		0.280147009		0.511045327		0.559874156		0.558892933		0.528446842		0.503292865		0.430040077		0.432071446		0.426631064		0.426470625		0.43529238		0.431476022		0.424040092		0.43211599		0.421360029		0.421878892		0.46097876		0.454085863		0.445143112		0.462439715		0.465306861		0.493125082		0.494534372		0.498080243		0.490691484		3.583333333		3.791666667		3.9375		3.1875		4		3.583333333		3.791666667		3.9375		3.1875		4		4.469248555		0.042108762		0.259602045		1.214003273		0.109636337		1.972545619		7.957508254		62.56319296		883	
1	456	106.4101844		870.8916269		150.8916269		2312.094775		152.0947748		3732.817514		132.8175136		5147.950932		107.9509318		6634.532774		154.5327742		0.496337345		0.402587125		0.544317448		0.559412098		0.267040505		0.528046076		0.55508276		0.551511159		0.538440533		0.520950672		0.420780052		0.42076379		0.415582722		0.416796666		0.414235086		0.421643333		0.412332789		0.412823258		0.410246303		0.415016375		0.453253117		0.453570057		0.441735871		0.441624606		0.454615663		0.490700337		0.482451965		0.48399306		0.492738141		3.583333333		3.791666667		3.604166667		3.333333333		4		3.583333333		3.791666667		3.604166667		3.333333333		4		2.863358678		0.036327825		0.247521133		1.2193697		0.100897182		1.962937544		6.32951488		49.9168098		874	
1	457	93.48627517		814.0460704		94.04607037		2359.683776		199.6837761		3695.837482		95.8374816		5129.173831		89.17383112		6605.827739		125.8277389		0.472406064		0.380470294		0.531040925		0.54896497		0.269504878		0.50192791		0.54149044		0.533246252		0.507283934		0.493071223		0.400291652		0.408703511		0.412256978		0.411535894		0.406207139		0.410287467		0.396288306		0.397762216		0.402940499		0.410456751		0.430996869		0.43668575		0.43781175		0.435737199		0.425792561		0.468866107		0.457940922		0.473257879		0.466099597		3.375		3.729166667		3.625		3.291666667		3.583333333		3.375		3.729166667		3.625		3.291666667		3.583333333		1.395387591		0.032813642		0.213030948		1.45301554		0.125271089		1.446843976		4.541091696		36.07718662		840	
1	458	108.4652216		843.2639546		123.2639546		2336.915085		176.9150854		3672.048152		72.04815237		5185.093647		145.0936467		6621.192265		141.1922649		0.475263409		0.395573504		0.541601036		0.556968228		0.267381227		0.498392587		0.566044383		0.547353645		0.53634146		0.521517802		0.433471412		0.424461221		0.431854959		0.426140445		0.431801887		0.429430275		0.425783958		0.429506285		0.432029519		0.423105416		0.463340255		0.45732711		0.449957961		0.458800819		0.454757371		0.497583668		0.494003874		0.501346406		0.494652945		3.666666667		3.916666667		3.395833333		3.916666667		3.520833333		3.666666667		3.916666667		3.395833333		3.916666667		3.520833333		2.893384688		0.05852703		0.315185652		1.369799841		0.1182258		1.909873501		6.546770712		50.84482206		879	
1	459	124.3581714		845.6614896		125.6614896		2269.828717		109.8287167		3769.492477		169.4924772		5221.400834		181.400834		6681.868458		201.8684579		0.506201537		0.417900156		0.567272635		0.576730567		0.312235741		0.52958521		0.587489995		0.587056568		0.565251989		0.569015944		0.461160794		0.461120611		0.45848518		0.462071121		0.445784007		0.468164117		0.444805826		0.446380421		0.45200602		0.448728919		0.48693096		0.469355239		0.489693719		0.483177221		0.482542119		0.51439963		0.517389863		0.513725275		0.516105504		3.9375		3.583333333		4.0625		4.25		3.9375		3.9375		3.583333333		4.0625		4.25		3.9375		5.469809512		0.05482926		0.234588394		1.485977586		0.152329477		1.922539452		9.167744203		67.52831401		944	
1	460	125.3651865		880.8082808		160.8082808		2352.050683		192.0506829		3711.950497		111.9504971		5134.983823		94.9838229		6665.694545		185.6945447		0.496053126		0.414137515		0.559943559		0.572268602		0.299691344		0.522879176		0.585861826		0.56892388		0.545071499		0.538193214		0.449034679		0.447170574		0.45284131		0.459992412		0.449998098		0.443092336		0.44564471		0.448845593		0.445652085		0.447680253		0.489837709		0.480667473		0.478026662		0.481073825		0.485990139		0.521767732		0.523901637		0.525904406		0.520287451		3.583333333		4.020833333		3.541666667		3.729166667		4.104166667		3.583333333		4.020833333		3.541666667		3.729166667		4.104166667		4.634539379		0.047777841		0.34513284		2.085510448		0.147823686		1.639422291		8.752382799		65.22281695		906	
1	461	137.277204		850.3182806		130.3182806		2384.478891		224.4788909		3709.989522		109.9895219		5169.003827		129.0038271		6697.0214		217.0214001		0.506138428		0.41547481		0.560644174		0.576110306		0.305760145		0.52764464		0.590254756		0.57724955		0.555107813		0.537204356		0.441102041		0.450801224		0.453183893		0.446677613		0.450897804		0.456938407		0.443191336		0.44684443		0.442852029		0.437302997		0.495065874		0.486653613		0.487253912		0.479389916		0.481081093		0.524033856		0.527051716		0.525825482		0.520145452		3.729166667		4.208333333		3.6875		3.583333333		4.125		3.729166667		4.208333333		3.6875		3.583333333		4.125		5.982393433		0.052593045		0.326780184		2.376712606		0.146666897		1.819241343		10.55772061		77.93839116		923	
1	462	115.9273306		818.5717681		98.57176805		2322.686659		162.686659		3681.733375		81.7333753		5165.587053		125.5870534		6684.274523		204.2745231		0.496000647		0.403113876		0.54695514		0.550778423		0.265045742		0.512253545		0.564178461		0.539107262		0.528152996		0.511392626		0.414140808		0.425775554		0.42164581		0.42563768		0.424589775		0.417078382		0.415760844		0.419500401		0.423457142		0.410439714		0.440150253		0.442080684		0.450818824		0.442679526		0.443512647		0.480270325		0.482977444		0.48042505		0.480877789		3.458333333		3.958333333		3.458333333		3.4375		4.020833333		3.458333333		3.958333333		3.458333333		3.4375		4.020833333		4.091654498		0.039951198		0.149695188		1.035198016		0.088619916		2.22053598		7.537034881		60.29820604		875	
1	463	127.3894499		833.2846672		113.2846672		2270.304363		110.3043633		3832.939727		232.9397272		5123.994077		83.99407672		6799.847098		319.8470975		0.50865738		0.427814779		0.56855808		0.582282722		0.300587557		0.53657292		0.581890143		0.553738608		0.564242176		0.552631954		0.468252227		0.45189425		0.461920892		0.452515726		0.457280561		0.451615947		0.454851686		0.456053277		0.450414372		0.460535437		0.498495856		0.491099956		0.494175773		0.486712783		0.489339311		0.532107591		0.533563886		0.535499667		0.531859688		3.583333333		3.520833333		4.458333333		3.125		4.416666667		3.583333333		3.520833333		4.458333333		3.125		4.416666667		3.83491373		0.056744862		0.32363913		2.810219954		0.157837189		1.988396169		9.013913845		65.39683577		912	
1	464	122.5333186		884.1402672		164.1402672		2333.960134		173.9601343		3683.36361		83.36361017		5177.760737		137.7607373		6643.117878		163.1178782		0.499679324		0.42072324		0.548472401		0.558372541		0.301397832		0.522549173		0.576170875		0.556987443		0.560373326		0.544898238		0.445743886		0.444090764		0.451083199		0.446951614		0.446528153		0.441111023		0.435779523		0.433574997		0.443111876		0.446781386		0.4701889		0.469419117		0.469827783		0.467140726		0.469833946		0.50347656		0.503270362		0.503805232		0.507003792		3.9375		3.9375		3.5		3.75		3.791666667		3.9375		3.9375		3.5		3.75		3.791666667		3.392538071		0.06539283		0.341843858		2.238441618		0.192697965		2.377020127		8.415236504		63.06593556		903	
1	465	115.3570408		855.1682212		135.1682212		2350.174166		190.1741665		3698.651328		98.65132805		5227.693337		187.6933373		6582.232687		102.2326867		0.488303867		0.406618405		0.55358603		0.570062392		0.293345146		0.521547055		0.573859868		0.58058011		0.564432665		0.552598483		0.439762419		0.4354504		0.45035041		0.449947115		0.450721768		0.443579734		0.438775903		0.434748827		0.439960753		0.444958563		0.476005989		0.476804421		0.473100417		0.477590669		0.481112603		0.521133524		0.516695459		0.513725259		0.512510179		3.645833333		4.166666667		3.604166667		4.020833333		3.6875		3.645833333		4.166666667		3.604166667		4.020833333		3.6875		3.784449227		0.05243759		0.309984542		1.742109004		0.138770748		1.760971157		7.64995152		57.00113815		913	
1	466	127.3712507		892.5620774		172.5620774		2316.485722		156.4857221		3695.919372		95.91937242		5221.188909		181.1889094		6685.518046		205.5180464		0.498538735		0.412622438		0.560117549		0.571997853		0.291518963		0.520646062		0.58471438		0.566074752		0.557703721		0.542187238		0.444584997		0.452181053		0.444281363		0.448447806		0.448239118		0.447534721		0.445597149		0.440257543		0.44113237		0.438008066		0.478695142		0.484437724		0.476226326		0.480016826		0.474976149		0.515764762		0.519868715		0.521170297		0.512848962		3.791666667		3.833333333		3.5625		3.895833333		4.0625		3.791666667		3.833333333		3.5625		3.895833333		4.0625		5.395918434		0.042107841		0.230651439		1.631492267		0.127159597		1.881467818		9.181637799		69.41846283		914	
1	467	129.0186325		876.7895868		156.7895868		2390.061627		230.0616268		3746.235931		146.2359309		5189.653912		149.6539124		6678.517819		198.5178185		0.509917272		0.41528076		0.568509316		0.581841448		0.278269627		0.529702339		0.596628766		0.577914622		0.568908666		0.553990854		0.43988222		0.429686304		0.43559748		0.432936611		0.438772476		0.426534811		0.430245754		0.424173489		0.423758543		0.419633006		0.469291509		0.455759082		0.466317716		0.473289317		0.458270177		0.506451337		0.501894663		0.50544598		0.501266459		3.916666667		4.125		3.583333333		3.833333333		3.895833333		3.916666667		4.125		3.583333333		3.833333333		3.895833333		5.326037195		0.042103089		0.215893961		1.549722478		0.100448415		2.557463906		9.691220629		73.02003934		924	
1	468	132.6337936		849.5611008		129.5611008		2434.200059		274.2000587		3787.51615		187.51615		5155.623758		115.623758		6704.238694		224.2386938		0.488730526		0.405013314		0.571964558		0.58178904		0.285702434		0.522919744		0.587112534		0.565020801		0.545706316		0.544186019		0.437552032		0.439086321		0.438516093		0.447948238		0.436915452		0.438970449		0.443575326		0.432281804		0.429159217		0.43251689		0.456507668		0.464482949		0.469971068		0.469507459		0.46276498		0.505774171		0.502012835		0.504375187		0.50162928		3.5		4.0625		4.166666667		3.333333333		4		3.5		4.0625		4.166666667		3.333333333		4		5.555717351		0.049740735		0.30460247		2.132344859		0.130413171		1.870300989		9.912706405		74.55302602		910	
1	469	116.9914986		865.1850068		145.1850068		2323.35185		163.3518503		3788.420754		188.4207535		5199.162794		159.1627939		6646.008273		166.0082725		0.514322234		0.436268814		0.571590215		0.57647472		0.307688193		0.539891054		0.589678968		0.576223733		0.569288747		0.555629996		0.462459604		0.457442491		0.465666732		0.459553948		0.460542748		0.457638676		0.450980551		0.451605718		0.456477836		0.453247756		0.494545903		0.487121821		0.479222512		0.485994789		0.482167666		0.52495468		0.525524891		0.524196239		0.518813097		3.895833333		4.166666667		3.770833333		4.0625		3.833333333		3.895833333		4.166666667		3.770833333		4.0625		3.833333333		4.539539228		0.048535547		0.279637171		1.301821043		0.148471452		1.977769904		8.147302894		60.16516356		942	
1	470	122.8250431		915.819618		195.819618		2349.922806		189.922806		3773.240184		173.2401845		5133.365497		93.36549703		6638.024079		158.0240786		0.499524439		0.423903299		0.558667719		0.56914056		0.29508724		0.525273659		0.587083798		0.563615481		0.552661623		0.54905596		0.444145133		0.440391599		0.444673709		0.437581124		0.437829362		0.447568516		0.429720018		0.42601035		0.432127822		0.443341403		0.465726387		0.461866054		0.460979176		0.480865617		0.461084704		0.504610595		0.49927813		0.497824904		0.500743542		4.208333333		3.791666667		3.583333333		3.520833333		4		4.208333333		3.791666667		3.583333333		3.520833333		4		4.95761778		0.060794012		0.299693754		1.492267917		0.165182939		1.841374704		8.651748168		65.71604609		912	
1	471	118.3686337		857.283597		137.283597		2308.819623		148.8196231		3708.841968		108.8419682		5172.258143		132.2581435		6597.253004		117.2530041		0.475634479		0.398249432		0.538248902		0.550429206		0.288957338		0.505410599		0.569155296		0.560266855		0.525280626		0.533475156		0.440012894		0.436170781		0.431685975		0.431495522		0.435222891		0.439189232		0.43054219		0.43366178		0.435092143		0.41735991		0.46250214		0.462247564		0.470815647		0.463184033		0.46438909		0.497063953		0.497500825		0.507021172		0.502624966		4.020833333		3.666666667		3.458333333		3.708333333		3.708333333		4.020833333		3.666666667		3.458333333		3.708333333		3.708333333		3.116087353		0.050463505		0.290949251		1.962830704		0.155310817		2.339844928		7.760175741		59.09417694		886	
