Scenario	Replication	[CycleTime].SampleAverage/1[min]		[LastPatientMonday].SampleAverage		Overtime		[LastPatientTuesday].SampleAverage				[LastPatientWednesday].SampleAverage				[LastPatientThursday].SampleAverage				[LastPatientFriday].SampleAverage				[TransportToLab].WorkingTime/[TransportToLab].TotalTime		[FillForm].WorkingTime/[FillForm].TotalTime		[TakeX-ray].WorkingTime/[TakeX-ray].TotalTime		[Inspection].WorkingTime/[Inspection].TotalTime		[TransportToWard].WorkingTime/[TransportToWard].TotalTime		[Orderly1].WorkingTime/[Orderly1].TotalTime		[Orderly2].WorkingTime/[Orderly2].TotalTime		[Orderly3].WorkingTime/[Orderly3].TotalTime		[Orderly4].WorkingTime/[Orderly4].TotalTime		[X-RayTech1].WorkingTime/[X-RayTech1].TotalTime		[X-RayTech2].WorkingTime/[X-RayTech2].TotalTime		[X-RayTech3].WorkingTime/[X-RayTech3].TotalTime		[X-RayTech4].WorkingTime/[X-RayTech4].TotalTime		[X-RayTech5].WorkingTime/[X-RayTech5].TotalTime		[X-RayRoom1].WorkingTime/[X-RayRoom1].TotalTime		[X-RayRoom2].WorkingTime/[X-RayRoom2].TotalTime		[X-RayRoom3].WorkingTime/[X-RayRoom3].TotalTime		[InMonday].SampleAverage		[InTuesday].SampleAverage		[InWednesday].SampleAverage		[InThursday].SampleAverage		[InFriday].SampleAverage		[OutMonday].SampleAverage		[OutTuesday].SampleAverage		[OutWednesday].SampleAverage		[OutThursday].SampleAverage		[OutFriday].SampleAverage		[TransportLabQueue].QueueLengthAverage		[WaitingArea].QueueLengthAverage		[WaitingX-Ray].QueueLengthAverage		[InspectionQueue].QueueLengthAverage		[ReturnQueue].QueueLengthAverage		[AvgQueueLength].Value		([TransportLabQueue].AverageQueueTime+[WaitingArea].AverageQueueTime+[WaitingX-Ray].AverageQueueTime+[InspectionQueue].AverageQueueTime+[ReturnQueue].AverageQueueTime)/1[min]		[PatientEnterPhysiciansOffice].NumberAdded	
1	37	90.26702482		789.6273478		69.62734778		2229.619394		69.61939443		3791.279501		191.2795006		5084.324346		44.32434582		6584.723758		104.723758		0.502024239		0.417841443		0.541501115		0.227409414		0.515984303		0.551329026		0.550193393		0.539015414		0.529484333		0.456840452		0.459296295		0.463375639		0.465394956		0.459327328		0.487954873		0.483462119		0.481821177		3.541666667		3.791666667		4.291666667		3.395833333		4		3.541666667		3.791666667		4.291666667		3.395833333		4		4.592095584		0.06000305		0.638453751		0.058689678		1.635373813		6.925926198		54.83127046		908	
1	38	79.28703096		813.227044		93.22704405		2242.351581		82.35158055		3654.822505		54.8225048		5112.33412		72.33411968		6591.605635		111.6056354		0.479160446		0.407279845		0.52302633		0.218932238		0.495098796		0.532402558		0.521204643		0.519564091		0.51774047		0.447011737		0.449546829		0.453044005		0.436038907		0.45492102		0.474783988		0.470837906		0.471417738		3.729166667		3.625		3.270833333		3.833333333		4.041666667		3.729166667		3.625		3.270833333		3.833333333		4.041666667		2.501329046		0.074231408		0.666023877		0.060646823		2.172797597		5.414381928		44.02991295		883	
1	39	85.64897375		887.2220135		167.2220135		2209.645513		49.6455134		3678.350227		78.35022685		5146.881237		106.8812374		6631.456549		151.4565492		0.492055721		0.415916084		0.545318221		0.22630538		0.505822923		0.556038815		0.534532068		0.528839572		0.514915211		0.451802173		0.453881344		0.453783481		0.450033791		0.452219939		0.474323799		0.469010632		0.472381929		4.25		3.166666667		3.666666667		3.6875		4.125		4.25		3.166666667		3.666666667		3.6875		4.125		3.881679056		0.074167069		0.538138044		0.058723085		1.859827508		6.353811677		50.75865654		902	
1	40	95.02490278		898.5221275		178.5221275		2293.817221		133.8172206		3708.453454		108.4534545		5114.310059		74.31005912		6637.106846		157.1068463		0.519628111		0.439240574		0.561517049		0.247696108		0.53664665		0.574331712		0.576576514		0.569575326		0.558753626		0.478858471		0.47745377		0.483066586		0.475473705		0.485995513		0.492515495		0.506203331		0.496431685		4.3125		3.9375		3.916666667		3.666666667		4.0625		4.3125		3.9375		3.916666667		3.666666667		4.0625		4.982612969		0.063704138		0.940218057		0.059875879		1.89852285		7.885058014		59.42126487		950	
1	41	106.8886727		864.4742585		144.4742585		2421.445576		261.4455757		3781.70489		181.7048902		5150.286212		110.2862122		6644.57385		164.5738501		0.540317104		0.4600885		0.590102398		0.244914795		0.553755436		0.602552509		0.583988296		0.590506018		0.578825519		0.511539418		0.511599861		0.508848063		0.511146753		0.507723168		0.540567543		0.539871844		0.536145396		3.916666667		4.729166667		4.25		3.958333333		4.041666667		3.916666667		4.729166667		4.25		3.958333333		4.041666667		6.794808696		0.097141151		1.071467649		0.080647304		1.959128793		9.922546289		71.31521427		998	
1	42	87.66465437		830.0585707		110.0585707		2242.944699		82.94469928		3665.44393		65.44393		5100.286159		60.28615868		6596.785662		116.7856621		0.462069761		0.381049425		0.518091155		0.204958417		0.475450737		0.516738308		0.500612786		0.478247286		0.472789341		0.423389583		0.419389589		0.42379984		0.416702325		0.420280169		0.441269263		0.446323488		0.441579644		3.791666667		3.0625		3.520833333		3.1875		3.854166667		3.791666667		2.791666667		3.791666667		3.1875		3.854166667		1.732596891		0.059344064		0.490988546		0.051785412		3.777451756		6.060381257		52.47493876		831	
1	43	89.23541895		844.0712462		124.0712462		2312.828122		152.8281219		3716.225537		116.2255373		5112.310874		72.31087358		6553.729207		73.72920658		0.499225215		0.420917853		0.544255164		0.223207021		0.516709014		0.558592854		0.538560075		0.536958276		0.536730826		0.464817092		0.457743576		0.469074894		0.46449957		0.468742648		0.494659223		0.49292646		0.489441753		3.895833333		4.166666667		3.854166667		3.416666667		3.729166667		3.895833333		4.166666667		3.854166667		3.416666667		3.729166667		4.331028608		0.068456969		0.769081316		0.067119996		1.632571947		6.80113884		53.69311635		910	
1	44	79.73488921		786.0054511		66.00545108		2309.804686		149.8046857		3656.568313		56.56831258		5128.129151		88.12915072		6549.341823		69.34182303		0.486673916		0.40712101		0.530881511		0.217814213		0.50161471		0.530597445		0.533060945		0.532238924		0.517256019		0.451197853		0.445913		0.449755393		0.447021844		0.44208595		0.46827458		0.466132464		0.470316437		3.604166667		4.166666667		3.729166667		3.770833333		3.479166667		3.604166667		4.166666667		3.729166667		3.770833333		3.479166667		3.21605218		0.056838609		0.550737933		0.055795175		1.758133339		5.581762061		44.94746783		895	
1	45	72.57511611		857.530031		137.530031		2275.862445		115.8624453		3682.483753		82.48375263		5091.933097		51.93309723		6558.712606		78.71260648		0.483189092		0.400387976		0.523310938		0.219038511		0.503596189		0.541135192		0.509500093		0.505138064		0.488857166		0.431142396		0.431270621		0.436103966		0.437237147		0.436112762		0.461670985		0.451261716		0.446950785		3.25		4		3.770833333		3.583333333		3.520833333		3.25		4		3.770833333		3.583333333		3.520833333		2.642212295		0.039575225		0.290640744		0.038400202		1.555152198		4.527580462		37.72203321		865	
1	46	92.39007925		917.3693214		197.3693214		2248.971053		88.97105268		3731.118359		131.1183594		5115.878785		75.87878522		6556.838623		76.83862278		0.502363711		0.415991509		0.548997235		0.223381668		0.512352656		0.557329986		0.545866641		0.531261385		0.523131586		0.452098499		0.465305118		0.454934167		0.455677085		0.459232931		0.47877425		0.481285451		0.480321115		4.270833333		3.625		4		3.458333333		3.666666667		4.270833333		3.625		4		3.458333333		3.666666667		5.015548058		0.056266199		0.539863835		0.057245003		1.619796028		7.231474121		57.3475516		908	
1	47	70.97174527		803.8481613		83.84816128		2287.899588		127.899588		3693.055526		93.05552572		5133.107156		93.10715588		6550.051889		70.0518886		0.464589968		0.385956		0.516214401		0.208641316		0.489686033		0.530127881		0.505853981		0.482189308		0.468399974		0.428048374		0.427332427		0.422475793		0.425912198		0.437783657		0.45161615		0.45621782		0.452277755		3.4375		3.645833333		3.458333333		3.25		3.729166667		3.4375		3.645833333		3.458333333		3.25		3.729166667		1.852368981		0.050147857		0.49079291		0.053116235		1.743322746		4.136632493		35.53489304		836	
1	48	88.69198572		835.5031926		115.5031926		2226.365582		66.36558167		3702.01863		102.0186296		5160.899998		120.8999979		6590.964132		110.9641324		0.494535773		0.421062784		0.54229907		0.240082246		0.511817568		0.558660911		0.551465893		0.550076939		0.53768169		0.464532494		0.467699346		0.462931047		0.465584486		0.464804885		0.485318781		0.48101239		0.480070112		4.020833333		3.75		3.833333333		3.9375		3.875		4.020833333		3.75		3.833333333		3.9375		3.875		4.309885757		0.066045982		0.779900334		0.064001806		1.757966959		6.913799033		53.55253029		927	
1	49	87.70993077		790.445474		70.44547403		2258.546876		98.54687602		3696.135285		96.13528455		5188.366179		148.366179		6576.234668		96.23466833		0.495294525		0.421793255		0.534214007		0.228546452		0.511987262		0.549317891		0.54783229		0.545076076		0.537543195		0.460128594		0.458845684		0.454006632		0.460860129		0.451518471		0.47501669		0.476325197		0.476993113		3.541666667		3.916666667		3.8125		4.041666667		3.833333333		3.541666667		3.916666667		3.8125		4.041666667		3.833333333		3.587502888		0.064764002		0.754692977		0.058836793		2.297308876		6.704268743		52.64980043		914	
1	50	85.77013746		880.8116616		160.8116616		2265.735869		105.7358695		3669.648248		69.64824758		5132.54947		92.54946993		6605.68307		125.6830704		0.499311927		0.422844795		0.54531335		0.231735993		0.521003068		0.559999911		0.555962825		0.545930116		0.545601822		0.467227141		0.472809209		0.466688384		0.463769319		0.46046063		0.490120186		0.483965146		0.491491318		4.25		3.854166667		3.729166667		3.645833333		3.895833333		4.25		3.854166667		3.729166667		3.645833333		3.895833333		4.092642968		0.06618867		0.510663947		0.056855963		1.832952636		6.50244822		50.70052598		925	
1	51	76.56231852		813.3269851		93.32698507		2267.730388		107.7303879		3646.443768		46.44376777		5106.334105		66.33410465		6608.844673		128.8446728		0.484295469		0.419981681		0.533743558		0.22648459		0.498179317		0.540185664		0.529605281		0.531719589		0.514445958		0.460035065		0.458098906		0.454762036		0.443365562		0.458736192		0.476262244		0.475759989		0.47449275		3.770833333		3.895833333		3.4375		3.625		4.166666667		3.770833333		3.895833333		3.4375		3.625		4.166666667		2.778288292		0.070088114		0.494729244		0.055935384		1.880230126		5.223335776		41.7296834		902	
1	52	82.03968179		813.7576163		93.75761632		2228.667926		68.66792597		3707.787421		107.7874206		5112.751464		72.75146442		6548.716717		68.7167166		0.475428355		0.396855602		0.522541785		0.214969638		0.491838465		0.528962272		0.522823338		0.508276301		0.492429165		0.43832648		0.440213481		0.44160445		0.438297489		0.439750556		0.467754272		0.462314119		0.465207868		3.4375		3.520833333		3.666666667		3.583333333		3.5625		3.4375		3.520833333		3.666666667		3.583333333		3.5625		2.780485954		0.064461333		0.904315585		0.050806132		1.703546558		5.452809431		45.8887127		848	
1	53	82.60657711		864.5302868		144.5302868		2271.350131		111.3501306		3677.323352		77.32335235		5126.775496		86.77549573		6560.420631		80.4206309		0.492278954		0.420764469		0.536647916		0.236324813		0.510813763		0.550322092		0.542556151		0.535392396		0.527048727		0.466976651		0.473183712		0.454867291		0.462308905		0.46058929		0.485011868		0.485832691		0.483916773		4.020833333		3.895833333		3.6875		3.875		3.5		4.020833333		3.895833333		3.6875		3.875		3.5		3.372029398		0.074932764		0.69626812		0.063400416		1.798314439		5.941544721		47.14846666		906	
1	54	76.86204853		781.0051505		61.00515052		2229.969186		69.96918587		3708.428114		108.4281142		5108.703388		68.70338815		6619.147084		139.1470841		0.480642966		0.404865695		0.523966302		0.225831083		0.503911126		0.531319817		0.53044528		0.502694387		0.492324932		0.438055158		0.443820239		0.437062323		0.440252724		0.446104755		0.457686116		0.458815971		0.464999149		3.583333333		3.1875		3.708333333		3.604166667		4.083333333		3.583333333		3.1875		3.708333333		3.604166667		4.083333333		2.458472075		0.067676886		0.694874372		0.057348258		1.792291766		5.0133151		41.49242424		867	
1	55	78.53804585		782.9664397		62.96643972		2312.574021		152.5740209		3675.503024		75.50302385		5093.653165		53.65316453		6521.500892		41.50089208		0.479028565		0.39649739		0.518934537		0.211797204		0.492848346		0.517502964		0.510284571		0.501642781		0.494945663		0.440141021		0.438867766		0.439631915		0.431870983		0.427326778		0.466555146		0.460092109		0.458000217		3.354166667		4.0625		3.75		3.291666667		3.333333333		3.354166667		4.0625		3.75		3.291666667		3.333333333		2.762416883		0.062079594		0.73770471		0.052158907		1.526497583		5.08869877		42.91053654		849	
1	56	88.83161593		783.9204454		63.9204454		2284.712397		124.7123969		3668.359073		68.35907342		5179.794293		139.794293		6603.51207		123.5120698		0.493622228		0.41540844		0.545664357		0.227672218		0.514713911		0.544994017		0.546032496		0.552655649		0.535481418		0.457958788		0.467413819		0.463134059		0.462217748		0.456173472		0.48398081		0.485001604		0.482488058		3.6875		4.020833333		3.5625		3.854166667		4		3.6875		4.020833333		3.5625		3.854166667		4		4.601942183		0.060052335		0.467142091		0.051943372		1.673788692		6.802925301		53.71321675		913	
1	57	79.90968011		797.6748059		77.67480585		2309.623414		149.623414		3712.82964		112.8296398		5119.199354		79.19935415		6593.753391		113.7533913		0.50075407		0.410214036		0.546059417		0.231430084		0.510321809		0.556128861		0.537692142		0.530077405		0.520212726		0.451289882		0.453819518		0.451551295		0.446820058		0.450821636		0.468888267		0.46559952		0.466045143		3.5625		4.020833333		3.770833333		3.729166667		3.8125		3.5625		4.020833333		3.770833333		3.729166667		3.8125		3.309799066		0.051439344		0.418428288		0.047582101		1.861135565		5.640802263		45.07552192		902	
1	58	75.8543026		787.8549064		67.85490638		2219.409959		59.40995927		3695.688912		95.68891235		5141.96802		101.9680203		6548.554773		68.5547729		0.479982459		0.418084896		0.52232879		0.228147825		0.498273436		0.535408411		0.525510747		0.526894672		0.515249286		0.458293352		0.457464205		0.464115074		0.453142483		0.457926806		0.483153926		0.482858784		0.48339594		3.75		3.604166667		3.875		3.6875		3.708333333		3.75		3.604166667		3.875		3.6875		3.708333333		2.576218631		0.084224092		0.742182611		0.073314523		1.579479877		4.982105211		40.30613287		889	
1	59	78.24134702		769.2668957		49.26689575		2236.711777		76.71177708		3659.788941		59.78894067		5156.728994		116.7289936		6539.061487		59.06148728		0.48311033		0.406558387		0.522345722		0.221078703		0.496831226		0.531107911		0.524623036		0.522464561		0.515833434		0.449206005		0.44448665		0.451688243		0.448121979		0.448933183		0.472290036		0.466939203		0.468731385		3.604166667		3.791666667		3.583333333		3.979166667		3.645833333		3.604166667		3.791666667		3.583333333		3.979166667		3.645833333		3.017551423		0.067719948		0.617573584		0.058635885		1.626319133		5.329164088		43.15499277		888	
1	60	92.09757126		864.0010429		144.0010429		2209.836827		49.83682705		3706.168035		106.1680346		5086.558865		46.55886538		6647.94805		167.9480502		0.502437635		0.416522288		0.542194558		0.22289524		0.514918539		0.551348167		0.550222175		0.539695413		0.545999365		0.453456183		0.461042718		0.457492076		0.46011203		0.457375573		0.485789995		0.47649258		0.475663635		4.041666667		3.645833333		3.770833333		3.520833333		4.145833333		4.041666667		3.645833333		3.770833333		3.520833333		4.145833333		4.999988922		0.056808518		0.439813441		0.054906264		1.728199231		7.224810112		57.03730312		913	
1	61	82.4675226		789.7644907		69.76449067		2291.257904		131.2579042		3722.608942		122.6089417		5116.400812		76.40081155		6600.827221		120.8272214		0.498527762		0.440281895		0.549363391		0.243936998		0.518152463		0.561538744		0.556769534		0.554335976		0.552680404		0.477983484		0.483320983		0.482307624		0.484475978		0.48867769		0.502922011		0.504700545		0.507117463		3.875		4.083333333		4.104166667		3.833333333		4		3.875		4.083333333		4.104166667		3.833333333		4		3.325575687		0.098046843		1.112328632		0.076050261		1.722382669		6.258333831		47.00535124		950	
1	62	94.55050114		870.8711435		150.8711435		2348.56856		188.5685602		3665.467097		65.4670967		5129.892182		89.89218208		6648.168495		168.1684954		0.512890096		0.433823894		0.55390691		0.236078885		0.527161236		0.571653434		0.562160708		0.54375548		0.531485952		0.475436271		0.468319547		0.470803581		0.470455798		0.465887233		0.495274306		0.491569795		0.49076034		4.104166667		4.25		3.75		3.145833333		4.166666667		4.104166667		4.25		3.75		3.145833333		4.166666667		5.121672069		0.066591735		0.653537999		0.056048152		1.79493712		7.636738923		59.2277314		927	
1	63	94.75785675		802.300131		82.30013097		2272.465003		112.4650027		3668.825948		68.82594812		5148.174203		108.1742034		6590.1755		110.1754998		0.49302372		0.425179684		0.539058783		0.233728377		0.513171742		0.543593439		0.547958401		0.547491853		0.537762003		0.468932772		0.467210825		0.467740105		0.469793373		0.476843838		0.50023035		0.496105284		0.496347758		3.8125		3.875		3.6875		3.75		3.958333333		3.8125		3.875		3.6875		3.75		3.958333333		4.339677464		0.092229446		1.254271259		0.072550027		1.800863135		7.487041304		58.6535176		911	
1	64	81.1742306		830.8685553		110.8685553		2286.708973		126.7089734		3688.422041		88.42204123		5090.968776		50.9687755		6546.267434		66.26743383		0.478361373		0.406261423		0.528288038		0.222298885		0.496350759		0.539377816		0.521960666		0.511680495		0.516180205		0.441685879		0.450522178		0.449744037		0.447328605		0.45221013		0.471868623		0.46961619		0.472274109		3.875		3.895833333		3.729166667		3.208333333		3.625		3.875		3.895833333		3.729166667		3.208333333		3.625		2.597090731		0.074527364		1.038686863		0.065815896		1.84996716		5.560272118		45.29613624		875	
1	65	81.37284483		855.5090038		135.5090038		2286.858097		126.8580973		3675.306256		75.30625638		5109.624573		69.62457318		6544.906142		64.90614155		0.482906987		0.404811952		0.528778425		0.215970497		0.5055778		0.520585854		0.530045685		0.511943335		0.503005295		0.442570882		0.442943959		0.456647046		0.448142144		0.442107656		0.475682784		0.473881346		0.460546766		4.0625		3.729166667		3.604166667		3.375		3.604166667		4.0625		3.729166667		3.604166667		3.375		3.604166667		3.087040835		0.056339931		0.71327807		0.061459208		1.779771568		5.636430404		46.1100737		877	
1	66	93.27339047		836.0748781		116.0748781		2318.303632		158.3036318		3728.736404		128.7364043		5122.34758		82.34758017		6528.853298		48.85329792		0.497264408		0.418489247		0.540224464		0.218284921		0.51459122		0.549748078		0.540358579		0.531220835		0.520976587		0.449335155		0.470195567		0.449838634		0.455487313		0.450821001		0.47975101		0.476331016		0.476915113		3.958333333		4.291666667		4.104166667		3.354166667		3.25		3.958333333		4.291666667		4.104166667		3.354166667		3.25		4.693287856		0.051310482		0.562477292		0.05760911		2.013700182		7.320775812		58.25925036		905	
1	67	106.533769		891.382166		171.382166		2265.793041		105.7930406		3720.285064		120.285064		5190.481184		150.4811839		6669.115566		189.1155664		0.520383016		0.439920838		0.567139183		0.240822715		0.536903311		0.584899473		0.572624186		0.559020657		0.549094592		0.488335815		0.489783698		0.48367661		0.483451432		0.477801209		0.508876702		0.5115312		0.513196166		4.083333333		3.666666667		3.916666667		3.958333333		4.1875		4.083333333		3.666666667		3.916666667		3.958333333		4.1875		6.538591043		0.070467437		1.00104876		0.063305798		1.731983616		9.342090856		70.67925494		946	
1	68	79.86295784		802.3754357		82.37543567		2292.313139		132.3131392		3744.502214		144.5022143		5087.097615		47.09761537		6555.229432		75.22943237		0.467582009		0.395352069		0.523118546		0.21637072		0.494722487		0.51458985		0.509851747		0.504693685		0.507355136		0.430604913		0.444765839		0.451087861		0.445961868		0.438277815		0.461719764		0.473005544		0.468373885		3.75		3.6875		3.5		3.3125		3.6875		3.75		3.6875		3.5		3.3125		3.6875		2.543921417		0.06633162		1.038714641		0.058204306		1.628835866		5.277803543		43.88278006		856	
1	69	79.73552268		780.7759837		60.77598365		2244.331855		84.33185497		3660.857183		60.85718252		5158.549539		118.5495392		6636.516739		156.5167388		0.488872774		0.410752417		0.536383302		0.23056166		0.5067491		0.532150023		0.52859382		0.522386284		0.50371351		0.455093324		0.450766141		0.45521283		0.450033843		0.46162541		0.478075863		0.473278144		0.483716391		3.458333333		3.5625		3.5		3.770833333		4.166666667		3.458333333		3.5625		3.5		3.770833333		4.166666667		2.982006657		0.067463774		0.790582252		0.054006317		1.591971205		5.432023889		44.09345907		881	
1	70	90.76488172		803.2416859		83.24168588		2233.058339		73.0583385		3767.948729		167.9487294		5181.861683		141.8616827		6588.218511		108.2185107		0.492889177		0.414827804		0.543272271		0.228159177		0.5122952		0.555390581		0.54466557		0.541922165		0.525918343		0.461202997		0.464388721		0.451678732		0.464601783		0.46218885		0.479412649		0.487819448		0.484157543		3.520833333		3.833333333		4.125		3.916666667		3.541666667		3.520833333		3.833333333		4.125		3.916666667		3.541666667		4.084184082		0.081032035		0.879922016		0.066531391		1.900102791		6.945240923		55.06823118		904	
1	71	92.43385565		773.2682804		53.26828037		2272.116586		112.1165864		3780.877931		180.8779309		5102.454576		62.4545764		6652.1192		172.1192003		0.501612246		0.427126759		0.541083901		0.230029201		0.517703255		0.550208282		0.54314271		0.542434917		0.512504525		0.467688526		0.471105506		0.459649745		0.459351104		0.465477718		0.489851219		0.492121916		0.489995813		3.604166667		3.791666667		4.395833333		3.020833333		4.333333333		3.604166667		3.791666667		4.395833333		3.020833333		4.333333333		4.545649243		0.07720644		0.731559189		0.063504497		1.930096171		7.284511044		57.26604993		914	
1	72	89.04023392		805.7068271		85.70682713		2294.222842		134.2228423		3785.544285		185.5442851		5115.025054		75.025054		6575.1385		95.13850038		0.510183651		0.42934412		0.553774049		0.23846611		0.522786815		0.559967548		0.561065578		0.552603475		0.545609154		0.482876273		0.46611781		0.471726921		0.472076463		0.476821455		0.497542142		0.497250555		0.494364232		3.645833333		4.083333333		4.333333333		3.791666667		3.895833333		3.645833333		4.083333333		4.333333333		3.791666667		3.895833333		4.582512938		0.067177238		0.504002801		0.062310563		1.930746217		7.084439194		54.12628424		943	
1	73	99.96053329		874.4371213		154.4371213		2329.428117		169.4281167		3699.878765		99.87876472		5141.258243		101.2582433		6645.875364		165.875364		0.50563071		0.42670798		0.561636383		0.233250918		0.520728212		0.572073169		0.561604386		0.553358351		0.539346934		0.481981516		0.471120751		0.470699789		0.473917485		0.467478828		0.498712772		0.494573247		0.501822954		4.104166667		4.1875		3.5625		3.520833333		4.1875		4.104166667		4.1875		3.5625		3.520833333		4.1875		5.807954972		0.065117956		0.509002917		0.06008655		2.013423029		8.395498874		64.76180599		934	
1	74	81.80996963		779.4871544		59.48715442		2217.347477		57.34747685		3700.282994		100.2829942		5109.010718		69.01071818		6636.489506		156.4895056		0.489750435		0.41440306		0.527783263		0.221031101		0.50041226		0.529806664		0.518029036		0.528081093		0.500019433		0.454305305		0.44610386		0.447336853		0.444917698		0.447952167		0.469254733		0.466487544		0.469732692		3.291666667		3.5		3.854166667		3.791666667		4.125		3.291666667		3.5		3.854166667		3.791666667		4.125		3.44112342		0.058217852		0.6712659		0.060784189		1.599975013		5.770582186		46.80651248		886	
1	75	91.56715331		843.2138208		123.2138208		2272.14533		112.1453305		3741.800369		141.8003692		5153.665575		113.6655748		6599.514813		119.5148133		0.500704438		0.424619066		0.554347632		0.231914832		0.514310244		0.57015466		0.55578048		0.543536572		0.547603074		0.46465858		0.470153224		0.470182204		0.467193916		0.479894857		0.499864358		0.496385575		0.493770365		4.020833333		3.854166667		3.895833333		3.791666667		3.854166667		4.020833333		3.854166667		3.895833333		3.791666667		3.854166667		4.187011573		0.066838905		0.9089661		0.065316546		2.081068955		7.243885533		55.96128764		927	
1	76	94.49971371		896.1169015		176.1169015		2341.512387		181.5123871		3768.180627		168.1806274		5091.471456		51.47145563		6524.738055		44.73805462		0.506182047		0.431528		0.558889262		0.240973933		0.5226339		0.569875166		0.554714991		0.543275981		0.531379157		0.484087147		0.478921275		0.479311021		0.483898637		0.48325079		0.509201791		0.511232499		0.507372882		4.020833333		4.208333333		4.104166667		3.458333333		3.666666667		4.020833333		4.208333333		4.104166667		3.458333333		3.666666667		4.988200312		0.085676883		0.987398764		0.074228379		1.535875808		7.597151768		58.45888336		929	
