Scenario	Replication	([CycleTime].SampleAverage)/1[min]		[TransportToLab].WorkingTime/[TransportToLab].TotalTime		[FillForm].WorkingTime/[FillForm].TotalTime		[TakeX-ray].WorkingTime/[TakeX-ray].TotalTime		[DevelopX-Ray].WorkingTime/[DevelopX-Ray].TotalTime		[Inspection].WorkingTime/[Inspection].TotalTime		[TransportToWard].WorkingTime/[TransportToWard].TotalTime		[Orderly1].WorkingTime/[Orderly1].TotalTime		[Orderly2].WorkingTime/[Orderly2].TotalTime		[Orderly3].WorkingTime/[Orderly3].TotalTime		[X-RayTech1].WorkingTime/[X-RayTech1].TotalTime		[X-RayTech2].WorkingTime/[X-RayTech2].TotalTime		[X-RayTech3].WorkingTime/[X-RayTech3].TotalTime		[X-RayRoom1].WorkingTime/[X-RayRoom1].TotalTime		[X-RayRoom2].WorkingTime/[X-RayRoom2].TotalTime		[DRTech1].WorkingTime/[DRTech1].TotalTime		[DRTech2].WorkingTime/[DRTech2].TotalTime		[DarkRoom1].WorkingTime/[DarkRoom1].TotalTime		[InMonday].SampleAverage		[InTuesday].SampleAverage		[InWednesday].SampleAverage		[InThursday].SampleAverage		[InFriday].SampleAverage		[OutMonday].SampleAverage		[OutTuesday].SampleAverage		[OutWednesday].SampleAverage		[OutThursday].SampleAverage		[OutFriday].SampleAverage		[TransportLabQueue].QueueLengthAverage		[WaitingArea].QueueLengthAverage		[WaitingX-Ray].QueueLengthAverage		[WaitingDevelop].QueueLengthAverage		[InspectionQueue].QueueLengthAverage		[ReturnQueue].QueueLengthAverage		[AvgQueueLength].Value		([TransportLabQueue].AverageQueueTime+[WaitingArea].AverageQueueTime+[WaitingX-Ray].AverageQueueTime+[WaitingDevelop].AverageQueueTime+[InspectionQueue].AverageQueueTime+[ReturnQueue].AverageQueueTime)/1[min]		[PatientEnterPhysiciansOffice].NumberAdded	
1	504	1268.533316		0.625958168		0.550593993		0.811763967		0.996439528		0.163785029		0.479639538		0.899301801		0.806626155		0.758440319		0.746913559		0.743359115		0.747853088		0.7497359		0.749046909		0.595584526		0.564640032		0.996439528		3.875		3.5		3.8125		3.895833333		3.5		2.0625		1.708333333		1.895833333		1.895833333		2.020833333		22.48560437		0.267399538		1.908515863		235.8648051		0.093377837		0.063443602		260.5897685		1811.030689		455	
1	505	1233.64171		0.663427603		0.565550906		0.818472714		0.995830383		0.148110786		0.465596582		0.898033138		0.821219736		0.76032264		0.749848268		0.751219991		0.740882908		0.751537556		0.748472077		0.571186872		0.572754297		0.995830383		3.75		3.791666667		4.395833333		3.604166667		3.5		1.645833333		1.729166667		2		1.8125		1.854166667		23.77006734		0.246226855		2.045057873		265.1292155		0.07606244		0.058821955		291.2493895		2031.236967		429	
1	506	1115.551459		0.65795036		0.566681258		0.827381093		0.995774904		0.158588529		0.490878885		0.896195793		0.838888946		0.764527374		0.775223474		0.759538875		0.760592296		0.772028712		0.776773871		0.573927267		0.580436165		0.995774904		3.770833333		3.791666667		3.833333333		3.854166667		3.875		1.958333333		1.895833333		1.895833333		1.8125		1.9375		23.13405125		0.248288858		2.062967719		241.3374808		0.091453819		0.067193025		266.8499817		1835.179525		451	
1	507	947.734624		0.652524478		0.554461351		0.816185057		0.995482128		0.162698733		0.489310317		0.894944444		0.816229971		0.765157744		0.744909831		0.75086521		0.741382457		0.743504194		0.744798555		0.58189538		0.576285481		0.995482128		3.5		3.729166667		4.458333333		3.520833333		3.833333333		1.854166667		1.916666667		2.104166667		1.875		1.8125		26.10538517		0.237316818		1.361669312		235.2629326		0.074998254		0.071768142		263.0390721		1837.919233		454	
1	508	977.6863598		0.618084273		0.530525005		0.794026704		0.996119982		0.156391908		0.466551758		0.875886918		0.78862502		0.726954299		0.714149044		0.732098935		0.719523493		0.722912199		0.725589649		0.577159031		0.575352859		0.996119982		3.395833333		3.729166667		3.770833333		3.166666667		4.125		1.770833333		1.9375		1.729166667		1.708333333		1.875		20.33754519		0.252225976		1.6920242		227.2797797		0.080243485		0.057136877		249.6187119		1795.385805		428	
1	509	912.2555209		0.658722995		0.555649673		0.833724004		0.995639577		0.156518174		0.486535824		0.887891786		0.822484515		0.766593125		0.764081035		0.745877321		0.750237056		0.759008557		0.757821936		0.587988421		0.564169331		0.995639577		3.770833333		4.145833333		3.645833333		3.416666667		4.041666667		1.895833333		1.833333333		2		1.729166667		1.8125		25.05357515		0.227685982		1.48926246		247.2061152		0.085659827		0.062947095		274.0395859		1885.434062		440	
1	510	1039.08076		0.64407486		0.555068649		0.819602955		0.996974636		0.155129041		0.478966153		0.897740132		0.836405746		0.764536785		0.744731804		0.752632055		0.752616171		0.764300944		0.742076101		0.575587501		0.576516175		0.996974636		3.479166667		4.208333333		3.4375		3.5625		4.25		1.958333333		1.625		1.958333333		1.854166667		1.833333333		24.15306579		0.23868405		1.836703581		237.9857352		0.080787685		0.066414075		264.2806027		1848.727836		438	
1	511	1266.661833		0.643750724		0.556214614		0.813898289		0.996620347		0.158253997		0.492974486		0.898006732		0.834273016		0.756663923		0.753170093		0.752178917		0.750185248		0.758104614		0.752568985		0.589536162		0.565338182		0.996620347		3.625		4.333333333		3.875		3.354166667		3.791666667		1.770833333		1.916666667		2.145833333		1.916666667		1.875		24.54949498		0.27158006		1.674322385		247.4053712		0.094631049		0.071310384		273.972079		1897.765882		457	
1	512	764.9032321		0.653280666		0.563135271		0.831688211		0.996783663		0.15180412		0.45529671		0.888433755		0.801162597		0.756376395		0.750127915		0.750758666		0.757307018		0.754038509		0.757734959		0.582630683		0.565957101		0.996783663		3.5		3.916666667		4.083333333		3.5625		3.979166667		1.979166667		1.8125		1.833333333		1.645833333		1.666666667		23.1101049		0.231418962		1.949767287		243.3047974		0.078798698		0.059885727		268.6559743		1827.964866		424	
1	513	1160.934696		0.689632585		0.593757199		0.863843686		0.996122452		0.160179236		0.480117325		0.909508249		0.839446329		0.806501379		0.781888482		0.793660903		0.789319633		0.790832832		0.790749601		0.586717022		0.569584666		0.996122452		4.125		4.0625		3.333333333		4.166666667		4.395833333		1.833333333		1.875		1.8125		2.020833333		1.958333333		30.11090238		0.261834085		1.932198864		260.7303831		0.087955702		0.062858766		293.0981772		1938.464333		451	
1	514	1027.916609		0.664456959		0.574888545		0.839899916		0.996393746		0.154852236		0.47454167		0.902179063		0.845611749		0.790957807		0.771970907		0.759989133		0.766432915		0.770618238		0.765001572		0.558908066		0.592337916		0.996393746		3.854166667		3.854166667		3.645833333		3.645833333		4.645833333		1.979166667		1.708333333		1.875		1.958333333		1.916666667		29.03795646		0.245992592		1.955930119		245.705761		0.089514604		0.069751417		277.0153916		1867.422546		448	
1	515	984.7894398		0.638237922		0.554938836		0.812190241		0.996237277		0.158883429		0.470696067		0.891106956		0.832140011		0.765054579		0.74631626		0.747346031		0.750824685		0.752537057		0.745263681		0.558843348		0.596277358		0.996237277		3.354166667		3.729166667		3.895833333		4.1875		3.854166667		1.729166667		1.9375		1.729166667		2.020833333		1.625		23.95235611		0.285084603		1.841671479		239.0657304		0.084431601		0.071442293		265.2162849		1812.445605		429	
1	516	988.6122677		0.663517922		0.573351471		0.821500953		0.996382466		0.154235288		0.474400521		0.894240649		0.836457531		0.767402028		0.758435806		0.748973449		0.763166458		0.760618661		0.754713567		0.588380939		0.562236815		0.996382466		3.791666667		4.104166667		3.666666667		3.791666667		3.833333333		1.854166667		1.833333333		1.833333333		1.8125		1.875		24.94199526		0.241642829		1.588534332		257.0212145		0.089357526		0.061477454		283.8548643		1938.600776		437	
1	517	1113.153873		0.659255584		0.565721457		0.837152975		0.99648471		0.152692577		0.474224556		0.897427367		0.833277619		0.780877568		0.761105718		0.764648614		0.754732838		0.760970299		0.760025784		0.573827208		0.575350078		0.99648471		3.979166667		3.75		4.208333333		3.75		3.8125		2		1.729166667		1.9375		1.791666667		1.875		25.73495711		0.210349553		1.683582904		259.2576677		0.070468567		0.064337344		286.9508946		1940.547688		443	
1	518	1150.13298		0.636836553		0.536762717		0.793466796		0.996683579		0.15553769		0.475351409		0.888490054		0.801507432		0.736907883		0.723247033		0.724308437		0.732962416		0.723673115		0.731238397		0.574672737		0.577548533		0.996683579		3.541666667		4.0625		3.958333333		3.1875		3.770833333		1.729166667		2.0625		1.75		1.854166667		1.854166667		22.8477891		0.207013916		1.578039553		242.6467829		0.088905		0.067470968		267.3470964		1879.116005		439	
1	519	1152.792059		0.647264227		0.553942718		0.815385031		0.997933241		0.150698364		0.491766683		0.897170222		0.825257287		0.772193373		0.740316268		0.735631772		0.756366894		0.750075942		0.745852388		0.577178854		0.571452751		0.997933241		3.6875		4.041666667		3.875		3.6875		3.6875		1.8125		2.041666667		1.958333333		2		1.8125		24.19921042		0.214686304		1.903528805		242.6933628		0.073038402		0.063360811		269.0741491		1890.898672		457	
1	520	1280.316199		0.638834507		0.534496257		0.791710926		0.996963163		0.158347321		0.477375122		0.866091799		0.796134899		0.728785249		0.722659526		0.715848621		0.719537587		0.727193478		0.711210341		0.584164907		0.571145577		0.996963163		3.6875		3.729166667		3.291666667		3.520833333		3.8125		1.916666667		1.979166667		1.8125		1.833333333		1.895833333		20.22237293		0.262220479		1.494090514		220.0784036		0.082191113		0.067475321		242.1245628		1768.701793		448	
1	521	1175.065219		0.650755903		0.553057257		0.814660737		0.996988531		0.159829879		0.497421946		0.898664173		0.826378242		0.754356843		0.740961446		0.753130537		0.749207411		0.74969157		0.751742868		0.568165018		0.588653392		0.996988531		4.041666667		3.75		3.854166667		3.708333333		3.5		2.041666667		1.916666667		1.729166667		1.9375		2		24.62958597		0.283322582		1.63961315		246.139594		0.086276066		0.059163801		272.7512795		1915.017073		457	
1	522	1100.987841		0.673742758		0.58216489		0.853174693		0.995573733		0.162951474		0.482953947		0.894869007		0.847446324		0.785546282		0.787931672		0.777801431		0.78625117		0.785324143		0.790605207		0.594038755		0.564486452		0.995573733		4.145833333		4.4375		3.75		3.5625		3.729166667		2.041666667		1.875		1.895833333		1.854166667		1.854166667		27.45653961		0.268427925		1.964224668		267.3297035		0.090751037		0.062587465		297.0814831		1992.308398		452	
1	523	1401.717034		0.607855226		0.503085759		0.765307363		0.996286788		0.153807656		0.485309054		0.876203129		0.779660509		0.709640559		0.70340009		0.679426454		0.687757628		0.693182313		0.681991668		0.583672742		0.566421702		0.996286788		3.3125		3.958333333		3.270833333		3.333333333		3.604166667		1.770833333		1.916666667		1.791666667		1.875		1.979166667		18.92086709		0.206740913		0.984345752		218.0429448		0.073726377		0.053131481		238.2080301		1787.662974		443	
1	524	1013.737792		0.664345243		0.576619206		0.819556492		0.996272662		0.155464289		0.487817845		0.897585471		0.844139302		0.772576297		0.758772951		0.762736421		0.759494781		0.756461924		0.762402515		0.582519129		0.569217822		0.996272662		3.8125		4.145833333		3.708333333		3.4375		4.375		1.916666667		1.791666667		1.958333333		1.833333333		1.916666667		25.0420338		0.262213576		1.763997066		252.1647881		0.086796392		0.057084995		279.2901176		1922.701784		447	
1	525	1109.167689		0.600684922		0.526583365		0.77805946		0.996694629		0.160116554		0.480296583		0.883085247		0.788308237		0.713126466		0.716007402		0.715861041		0.70649329		0.712898201		0.711743573		0.601191781		0.555619402		0.996694629		3.208333333		4.229166667		4.145833333		2.958333333		3.375		1.875		1.729166667		1.833333333		2.145833333		1.729166667		21.21406847		0.270835997		1.10735583		233.8898159		0.086551987		0.061501314		256.5435776		1840.123307		442	
1	526	1167.710602		0.668897752		0.567637278		0.833671065		0.995796181		0.15248261		0.469137497		0.900818922		0.843779037		0.780139768		0.756257061		0.758756685		0.766337754		0.762396084		0.762054353		0.580234257		0.568044534		0.995796181		4.291666667		4.166666667		3.645833333		3.708333333		3.770833333		1.666666667		1.708333333		1.895833333		1.770833333		1.875		27.92225542		0.248817556		1.406529885		288.125173		0.082152094		0.059881644		317.7626575		2147.412668		423	
1	527	1186.608346		0.652682769		0.558019996		0.830851357		0.996900845		0.155964321		0.471915243		0.881360041		0.80412258		0.757846581		0.752981834		0.757101718		0.753604401		0.760571072		0.759202895		0.572904219		0.579960947		0.996900845		4		3.708333333		3.75		3.354166667		4.229166667		1.75		1.895833333		1.916666667		1.6875		2.125		24.65252085		0.252860492		2.096961781		250.2624137		0.086159238		0.063014383		277.3277712		1923.238403		445	
1	528	948.4134436		0.653245781		0.568667269		0.813498221		0.9967156		0.152435127		0.492172105		0.907653502		0.832353134		0.774507219		0.755074116		0.746945222		0.765689747		0.75981826		0.76205112		0.582572978		0.566806319		0.9967156		3.270833333		4.229166667		4.229166667		3.520833333		4.041666667		1.958333333		2.166666667		1.854166667		1.958333333		1.833333333		24.78982655		0.251363048		1.93071269		231.2594465		0.086638481		0.069065721		258.3004145		1789.31654		464	
1	529	1003.199424		0.628295531		0.548476493		0.807555588		0.996490346		0.14874871		0.466377497		0.886416546		0.80488829		0.73871629		0.732893814		0.738537013		0.742177329		0.74742409		0.747960985		0.564203482		0.581035574		0.996490346		3.520833333		3.541666667		3.875		3.354166667		4.083333333		1.833333333		1.854166667		1.8125		2		1.645833333		21.33320566		0.257210267		2.753705179		225.9613814		0.092207867		0.051486069		250.3569886		1758.06967		434	
1	530	996.9867421		0.656237693		0.555203069		0.821469404		0.997028004		0.154943842		0.468352579		0.900336065		0.818052602		0.767949304		0.744410228		0.757353026		0.747086968		0.756509936		0.751641512		0.582954435		0.569017412		0.997028004		3.8125		3.895833333		4.020833333		3.520833333		3.9375		1.916666667		1.875		1.770833333		1.895833333		1.854166667		24.89188201		0.219738894		2.000751698		251.3160164		0.088628849		0.062162508		278.4905515		1896.087486		442	
1	531	1203.670563		0.619395566		0.528617623		0.781881164		0.996231298		0.150723512		0.477584294		0.873072916		0.789069727		0.721626584		0.716212037		0.711362939		0.70137935		0.712294397		0.70482452		0.581355726		0.565599084		0.996231298		3.5625		3.645833333		3.645833333		3.666666667		3.583333333		1.875		1.875		1.604166667		2.020833333		1.916666667		21.46016169		0.237245922		1.533657037		229.7901682		0.080042367		0.0717393		253.0929722		1822.253243		441	
1	532	1461.574169		0.601887497		0.514279251		0.776801329		0.996672857		0.15939256		0.481157237		0.871238821		0.776099206		0.708436917		0.709569433		0.699832795		0.717482087		0.713576729		0.70746006		0.588432818		0.567632599		0.996672857		4.229166667		3.708333333		3.166666667		2.916666667		3.5		2		1.916666667		1.625		1.979166667		2.0625		16.98330074		0.230681955		1.726444345		230.8817324		0.08161961		0.059313976		249.8814734		1857.388403		455	
1	533	896.766756		0.642104888		0.558682548		0.823199707		0.996774514		0.159424471		0.500331142		0.900606062		0.81801325		0.761605942		0.748930058		0.754957922		0.747885845		0.746957493		0.755856368		0.57853295		0.577666035		0.996774514		3.1875		3.708333333		4.0625		3.854166667		4.229166667		2		1.833333333		1.916666667		1.75		1.979166667		25.27616312		0.261058871		1.979113083		218.7053731		0.085492709		0.073130242		246.2948384		1707.713566		450	
1	534	1270.426012		0.6260847		0.533736274		0.799654505		0.997165746		0.155857087		0.49254749		0.886405498		0.825770876		0.731677982		0.723008747		0.731873143		0.734010177		0.734151017		0.728662769		0.580125822		0.572897011		0.997165746		4.0625		3.791666667		3.75		3.354166667		3.520833333		1.770833333		1.9375		1.833333333		1.8125		2.020833333		21.37716263		0.252690596		1.626561617		254.0120645		0.08371354		0.058284557		277.3267639		1975.999161		445	
1	535	1278.014261		0.627015741		0.544378095		0.804019896		0.996261409		0.151607054		0.483944455		0.895153179		0.824886851		0.740234189		0.734242146		0.726922403		0.734083681		0.733954739		0.740150823		0.581987321		0.565881142		0.996261409		4.083333333		2.854166667		4.020833333		3.666666667		3.833333333		1.75		1.916666667		2.041666667		1.75		1.916666667		23.93474193		0.238322002		1.350695981		233.3372976		0.076196983		0.062227958		258.9232855		1851.259572		445	
1	536	939.5253267		0.660698026		0.579424307		0.841442821		0.995894797		0.148754824		0.47611637		0.905246534		0.834254456		0.785545289		0.773474539		0.770210876		0.773480803		0.781462341		0.777971675		0.576270046		0.568379576		0.995894797		3.625		3.916666667		4.083333333		3.854166667		4.166666667		1.916666667		1.791666667		1.8125		1.854166667		1.8125		27.18105938		0.255517066		2.048900467		252.525323		0.091404525		0.078551753		282.0893516		1902.367079		436	
1	537	1248.508703		0.624785777		0.528753098		0.80616876		0.996416128		0.164874493		0.501808787		0.879885843		0.786412228		0.72362148		0.727283786		0.726854231		0.714670435		0.723488289		0.721072447		0.570125169		0.591165452		0.996416128		3.75		3.895833333		3.229166667		3.770833333		3.416666667		1.9375		1.958333333		1.854166667		1.833333333		2.145833333		20.03608796		0.245563766		2.269045459		224.9847793		0.074495017		0.065056986		247.6005335		1789.71744		462	
1	538	1173.163231		0.655784588		0.547751361		0.826892639		0.996942813		0.15005864		0.485014458		0.888828389		0.809824171		0.751149115		0.739245553		0.747045277		0.74694163		0.758454824		0.741484126		0.578700291		0.568301162		0.996942813		3.791666667		3.708333333		4.354166667		3.333333333		3.625		1.895833333		1.875		2.083333333		1.6875		1.75		24.66210278		0.230209735		1.330291579		245.4220983		0.07835696		0.059496614		271.704199		1899.994225		441	
1	539	1192.068957		0.697999649		0.597516658		0.854112477		0.996737957		0.147425504		0.480558032		0.913044859		0.861018556		0.811773224		0.775863732		0.783441919		0.777922749		0.787539398		0.778586292		0.582473421		0.56169004		0.996737957		3.979166667		4.666666667		4.0625		3.583333333		3.8125		1.770833333		2.020833333		1.8125		1.791666667		1.916666667		30.16331666		0.242543403		1.429556676		284.9847801		0.083466431		0.052417314		316.8726142		2092.775585		442	
1	540	1280.908243		0.622780231		0.54806943		0.814395102		0.995892465		0.153749567		0.482546874		0.88372933		0.789466057		0.730940675		0.750806742		0.730730506		0.73655495		0.750487834		0.744526384		0.584228262		0.56541377		0.995892465		3.75		3.791666667		3.625		3.458333333		3.6875		1.770833333		1.9375		1.9375		1.6875		2		22.5425124		0.295026519		2.186450268		236.6279359		0.090401956		0.065214606		261.7171397		1862.913647		443	
1	541	1220.832286		0.615817663		0.526154625		0.803707859		0.996433072		0.162111949		0.471597219		0.874628043		0.779524029		0.721022573		0.719631532		0.706546523		0.733752864		0.715594468		0.719510351		0.566733369		0.591811651		0.996433072		3.708333333		3.895833333		3.229166667		3.333333333		3.9375		1.729166667		1.875		1.875		1.770833333		1.958333333		21.53157778		0.269053635		1.003084211		234.5838229		0.078432995		0.059931756		257.4474703		1859.733173		437	
1	542	1204.966654		0.668261109		0.561678769		0.812392269		0.997241394		0.154857576		0.502420167		0.908233628		0.828168957		0.772659406		0.748450687		0.738348857		0.743612249		0.738170928		0.741248589		0.579389089		0.572709881		0.997241394		3.9375		3.645833333		3.958333333		3.708333333		3.979166667		1.9375		1.916666667		1.979166667		1.916666667		1.9375		26.3510265		0.209565295		1.435222318		241.9365204		0.079070782		0.076058006		270.0083926		1885.689413		460	
1	543	1050.629767		0.617978986		0.534848611		0.798974076		0.995914417		0.143304022		0.462344606		0.868120155		0.795203373		0.724796274		0.722624955		0.721697934		0.718560591		0.734889221		0.724284244		0.583569695		0.555648744		0.995914417		3.333333333		3.75		3.604166667		3.541666667		4.020833333		1.6875		1.645833333		1.875		2		1.729166667		22.37925334		0.217699056		1.51665714		232.5875128		0.076367014		0.065051849		256.7661741		1836.503525		424	
1	544	1083.27378		0.672509573		0.566012627		0.83818045		0.997561788		0.158704943		0.492485457		0.897825985		0.828174613		0.781149537		0.762274244		0.755095761		0.768390138		0.767786985		0.757077197		0.578649042		0.577617689		0.997561788		3.708333333		3.708333333		3.916666667		3.9375		4.145833333		1.604166667		1.895833333		2.0625		1.916666667		2.041666667		26.93130817		0.244085106		1.34704545		249.1597306		0.076345411		0.065566192		277.7477355		1893.964848		452	
1	545	1194.174691		0.676884728		0.563450742		0.82130905		0.995997817		0.156587241		0.486834138		0.895728526		0.837017609		0.770794325		0.761362772		0.763873032		0.746084158		0.755504568		0.76210889		0.575075645		0.577509412		0.995997817		4.041666667		4.270833333		3.645833333		3.708333333		3.729166667		1.833333333		2.145833333		1.729166667		1.9375		2		25.01473065		0.231491306		1.26816557		260.7965476		0.084005837		0.061979845		287.372915		1963.355377		458	
1	546	1186.054641		0.652450811		0.562282472		0.823634685		0.996560561		0.155296701		0.50184051		0.905875805		0.842860313		0.764964518		0.752885457		0.761720142		0.766539281		0.767401433		0.767847597		0.568589076		0.583268186		0.996560561		3.875		4.104166667		3.6875		3.729166667		3.6875		2.145833333		1.8125		1.958333333		1.9375		1.791666667		25.41984496		0.258189068		1.913366021		243.870464		0.088728447		0.072542177		271.5344062		1882.528484		458	
1	547	1032.353177		0.676022995		0.568775212		0.818803954		0.995593189		0.155352408		0.490325994		0.907903117		0.848373148		0.791728647		0.762919644		0.746252519		0.748833758		0.748923654		0.750461384		0.5696489		0.581296697		0.995593189		4.020833333		4.083333333		3.895833333		3.583333333		4		2		2.041666667		1.604166667		2.104166667		1.916666667		27.01705002		0.218304399		1.07078719		255.7444738		0.080865706		0.055755314		284.1063707		1951.067245		459	
1	548	1427.920823		0.639404876		0.547450865		0.805908863		0.997232663		0.154555959		0.463692104		0.881461541		0.817126963		0.745086828		0.738660749		0.748743396		0.742727931		0.747958199		0.754440969		0.578931914		0.572856708		0.997232663		4.0625		3.8125		3.979166667		3.354166667		3.333333333		1.8125		1.791666667		1.708333333		1.895833333		1.9375		22.0136807		0.282522248		2.274994403		263.0366897		0.08647871		0.055338537		287.6632256		2023.679968		434	
1	549	979.7518431		0.676897213		0.579535686		0.837391915		0.997734357		0.147945423		0.487696217		0.915137247		0.840133404		0.786822004		0.765689937		0.768510263		0.762541151		0.767609099		0.769409353		0.571116621		0.574563158		0.997734357		3.5		4.208333333		4.020833333		3.875		4.1875		2.041666667		1.895833333		1.875		1.833333333		1.916666667		29.23432928		0.245655165		1.209802726		246.0681199		0.086830698		0.067967666		276.8258747		1864.630589		454	
1	550	1203.561565		0.63731898		0.560294766		0.805038825		0.997293926		0.149746897		0.476628797		0.904132161		0.815385357		0.748970743		0.726001079		0.747250626		0.739430368		0.742497879		0.731989086		0.565172253		0.58186857		0.997293926		3.833333333		3.916666667		3.375		3.6875		4.041666667		1.854166667		1.729166667		1.645833333		1.854166667		2.041666667		25.24784467		0.248444681		1.981098016		251.116011		0.084218356		0.056476023		278.6498744		1951.453634		433	
1	551	1157.417384		0.658001118		0.564498959		0.819367096		0.996635824		0.150499631		0.468380241		0.890559909		0.817630796		0.75206519		0.766970839		0.738139226		0.753612218		0.765768564		0.758018135		0.567136164		0.57999929		0.996635824		3.145833333		4.104166667		3.916666667		4.083333333		3.583333333		1.75		1.729166667		1.875		1.979166667		1.833333333		23.80819354		0.242861624		2.088190714		242.8487789		0.08054093		0.050151986		269.0381768		1869.212677		435	
1	552	1360.012494		0.603709715		0.499447147		0.764391475		0.995898639		0.154420377		0.482369215		0.872916174		0.782035927		0.695012766		0.693060391		0.6904793		0.682721443		0.687069544		0.68505067		0.585781478		0.564537538		0.995898639		3.791666667		3.5		3.458333333		3.4375		3.3125		1.8125		1.833333333		1.895833333		1.958333333		1.958333333		17.6139454		0.200324302		1.012706092		225.2571195		0.073646811		0.064688485		244.1487838		1835.072678		449	
1	553	1240.213447		0.620598787		0.53060373		0.787597564		0.99656765		0.149583145		0.483823451		0.882884383		0.807274133		0.735182603		0.72479861		0.723305954		0.721312105		0.732858717		0.72796548		0.567100123		0.579050672		0.99656765		3.479166667		4		3.208333333		3.395833333		4.020833333		2.1875		1.791666667		1.916666667		1.6875		1.916666667		21.11910506		0.227077805		1.668240827		212.5446763		0.074783492		0.064314839		235.6234149		1719.066768		451	
1	554	1352.866559		0.647101243		0.542102309		0.80591879		0.995587782		0.152438248		0.468111337		0.883809814		0.813304714		0.752037688		0.733208359		0.73709687		0.742778266		0.738040713		0.74401685		0.585954218		0.562071812		0.995587782		3.6875		4.25		3.645833333		3.520833333		3.583333333		1.75		1.6875		2.041666667		1.770833333		1.979166667		23.6965245		0.227803591		1.454278876		255.4966619		0.074150497		0.065551269		280.9408201		1968.869618		438	
1	555	911.0975291		0.678388179		0.57213266		0.835896916		0.996492226		0.154742387		0.495684303		0.901938546		0.833329753		0.77436412		0.762891307		0.762360881		0.765272387		0.766064198		0.772623484		0.565865987		0.585368626		0.996492226		3.770833333		3.979166667		3.604166667		3.979166667		4.083333333		1.916666667		1.833333333		1.958333333		2.145833333		1.8125		25.45742238		0.242788567		1.7284426		240.6791687		0.094189758		0.064523957		268.1723463		1856.126522		459	
1	556	991.152766		0.650954511		0.570071658		0.824517462		0.995425678		0.158768032		0.492346276		0.908905449		0.841929486		0.779788843		0.762415403		0.766025007		0.763172553		0.767786776		0.764937355		0.588625908		0.565567801		0.995425678		4.270833333		3.520833333		4.520833333		3.208333333		3.895833333		1.979166667		1.979166667		1.9375		1.833333333		1.833333333		26.3397435		0.285996213		1.689359052		255.840116		0.086983297		0.07265347		284.2278683		1950.052003		454	
1	557	1001.937002		0.646875888		0.552589049		0.807630398		0.996322959		0.162968585		0.486662595		0.889504599		0.810309963		0.739625751		0.741970027		0.741674777		0.738091172		0.735522192		0.744075888		0.580392974		0.57889857		0.996322959		3.416666667		3.833333333		3.708333333		3.458333333		4.291666667		1.729166667		2.208333333		1.833333333		1.9375		1.895833333		23.48789323		0.248026126		1.531764448		220.2511576		0.083051627		0.063005461		245.5818468		1718.501921		456	
1	558	1079.022464		0.689615863		0.584394746		0.845432557		0.994697641		0.153257394		0.48238828		0.910847759		0.847931241		0.805982711		0.770265626		0.773084454		0.774210045		0.776034369		0.766712244		0.571874635		0.576080401		0.994697641		4.333333333		4.020833333		3.604166667		3.604166667		4.5625		1.833333333		1.833333333		1.958333333		2.083333333		1.729166667		31.23274415		0.225965292		1.011672655		266.361056		0.086263656		0.061705708		298.8931438		1989.410853		448	
1	559	1102.749652		0.637386575		0.543762604		0.796150687		0.996416683		0.155151776		0.481448327		0.887290347		0.79828356		0.736419481		0.735812843		0.722628179		0.724175903		0.729190064		0.729629072		0.577547333		0.574021126		0.996416683		3.583333333		3.604166667		3.125		3.8125		4.229166667		1.833333333		1.791666667		1.833333333		2.104166667		1.958333333		21.96798528		0.23958572		1.282606338		218.8002751		0.081871847		0.064772954		242.3552254		1744.196289		452	
1	560	969.8048495		0.679314495		0.562331184		0.816804109		0.996335857		0.158816333		0.480327457		0.888933226		0.832281124		0.761845768		0.748004519		0.759834884		0.744600747		0.752438331		0.747511734		0.585664355		0.569487834		0.996335857		4.145833333		3.541666667		4.083333333		3.625		3.770833333		1.9375		1.791666667		2.020833333		1.9375		1.770833333		24.40914195		0.243251854		1.382658693		251.8517181		0.082570533		0.063734939		277.9505055		1911.23038		449	
1	561	1313.121343		0.644147657		0.554877181		0.809967246		0.995618139		0.154348728		0.497169225		0.888100521		0.793852455		0.744432324		0.751277321		0.734375937		0.745511798		0.748384524		0.749753658		0.576805374		0.573161493		0.995618139		4.020833333		3.8125		3.708333333		3.375		3.75		1.75		2.145833333		1.895833333		2.104166667		2.020833333		22.23841237		0.284411965		1.768471541		238.095306		0.090793509		0.070161624		262.4567635		1874.003717		471	
1	562	1136.941767		0.689287287		0.594751444		0.862726019		0.996971933		0.170529828		0.485657124		0.907170845		0.860202372		0.80711506		0.794903578		0.800699469		0.795615582		0.799933191		0.794190318		0.581674848		0.585826912		0.996971933		3.916666667		4.125		4.375		4.020833333		3.791666667		1.854166667		1.979166667		1.895833333		1.958333333		1.833333333		30.52508122		0.325919771		2.209889981		270.0752349		0.099327734		0.071133587		303.2072595		1984.229164		452	
1	563	1264.281564		0.655687083		0.543023211		0.815124188		0.99724482		0.153748153		0.463009588		0.874390998		0.808637751		0.739106669		0.734825258		0.748075538		0.731481449		0.745103275		0.741889007		0.566853197		0.584139777		0.99724482		3.833333333		3.75		3.75		3.395833333		3.854166667		1.708333333		1.708333333		1.895833333		1.833333333		1.833333333		21.92695453		0.20757202		1.476617749		252.174557		0.078511469		0.054179435		275.8398807		1932.550286		426	
